nctid,why_stopped,covid19_explicit,restart_expected
NCT04434209,Highly improbable to reach recruitment objective due to impact of COVID-19 pandemic,TRUE,FALSE
NCT04436458,Sponsor asset acquired by another pharma company who opened their own IND for this compound. First Wave Bio never started this study in the US or ex-US.,FALSE,NA
NCT04441385,lack of viability,FALSE,NA
NCT04442178,POOR ACCRUAL,FALSE,NA
NCT04445090,Identification of potential mutagenic metabolite in human plasma,FALSE,NA
NCT04445103,Due to the COVID-19 pandemic it was not possible to complete the study inclusion as originally anticipated.,TRUE,FALSE
NCT04447027,Paused while changing PI,FALSE,NA
NCT04448834,PI left and changing PI,FALSE,NA
NCT04452474,Sponsor's decision,FALSE,NA
NCT04456023,This study was cancelled before enrolling any patients for business related reasons.,FALSE,NA
NCT04457219,"Pre-specified interim analysis on data from 2,000 patients by an independent DMSC: recruitment to be stopped early for overwhelming superiority of one of the 3 randomised treatment arms, in the absence of any safety concerns.",FALSE,NA
NCT04457440,COVID pandemic affected recruitment.,TRUE,FALSE
NCT04457466,Covid-19,TRUE,FALSE
NCT04457817,Lack of feasibility,FALSE,NA
NCT04457960,Sponsor Decision.,FALSE,NA
NCT04459286,IDSMB recommendation,FALSE,NA
NCT04460937,Other - FDA Clinical Hold,FALSE,NA
NCT04461730,team no more available to lead research,FALSE,NA
NCT04462419,Administrative Hold,FALSE,NA
NCT04462692,study stopped due to company decision,FALSE,NA
NCT04464577,Business objectives have changed.,FALSE,NA
NCT04464889,Medigene transfered all rights to a new Sponsor,FALSE,NA
NCT04465565,PI decision,FALSE,NA
NCT04466553,The study did not begin.,FALSE,NA
NCT04466657,"Study halted prematurely, prior to enrollment of first participant",FALSE,NA
NCT04468243,Slow Accrual,FALSE,NA
NCT04468490,Low enrollment rate,FALSE,NA
NCT04468828,Lack of funding,FALSE,NA
NCT04469478,Study was not approved in 2020 secondary to COVID-19 restrictions on trials,TRUE,FALSE
NCT04470622,"Study was terminated early by Heron, and was not terminated for safety reasons.",FALSE,NA
NCT04470674,Lack of Accrual,FALSE,NA
NCT04470895,The PI chose not to start the study.,FALSE,NA
NCT04471714,Study recruitment was halted due to restrictions and we have decided to not pursue it further.,FALSE,NA
NCT04472494,Slow accrual,FALSE,NA
NCT04473651,The study was terminated for strategic reasons.,FALSE,NA
NCT04474353,Logistics,FALSE,NA
NCT04474587,COVID pandemic,TRUE,FALSE
NCT04475185,Manufacturer's decision following failure of sequence 2. Protocol unadapted to the security and performance evaluation of the new MakAir device capabilities in non-invasive ventilation (NIV).,FALSE,NA
NCT04476329,"Enrollment rate not sufficient to meet funding entity's corporation timeline expectations, entity terminated study's fiscal support. Termination decision was purely administrative in nature and did not involve drug or patient safety issues.",FALSE,NA
NCT04479436,Study was terminated early given the Interim Analysis for Part 1 (signal finding) did not meet pre-specified criteria and will not proceed to Part 2. Sponsor will proceed closing the study.,FALSE,NA
NCT04480411,Unavailable IT resources,FALSE,NA
NCT04480476,study stopped due to company decision,FALSE,NA
NCT04480736,The decision has been taken to PAUSE DNG2001 recruitment.,FALSE,NA
NCT04481490,Stopped due to lack of personnel and funding support,FALSE,NA
NCT04481958,"Due to Covid-19 restrictions, handball training was only performed about 2 months at the start of the season, and intervention and evaluation could not be conducted as planned.",TRUE,FALSE
NCT04482699,Change in eligible patient population,FALSE,NA
NCT04485663,Lack of antiviral activity at the projected efficacious dose.,FALSE,NA
NCT04487691,Low enrollment,FALSE,NA
NCT04488185,low recruitment,FALSE,NA
NCT04488575,Insufficient study defined patient population,FALSE,NA
NCT04489420,Business decision.,FALSE,NA
NCT04489537,Sponsor decision (not a safety decision),FALSE,NA
NCT04489628,Unable to overcome hurdles to study recruitment,FALSE,NA
NCT04489667,Not considered a clinical trial,FALSE,NA
NCT04489732,Resources,FALSE,NA
NCT04490096,Funding issues.,FALSE,NA
NCT04490356,Requesting additional funds,FALSE,NA
NCT04491942,Unacceptable Toxicity,FALSE,NA
NCT04491955,Amending protocol to update drug information.,FALSE,NA
NCT04492436,Study design was changed,FALSE,NA
NCT04493320,Study temporarily suspended by NIMH,FALSE,NA
NCT04493359,Dificulteis in enrolling patients,FALSE,NA
NCT04498273,an event rate lower than anticipated,FALSE,NA
NCT04498377,There have been significant changes in the FDA guidelines and clinical standard of care,FALSE,NA
NCT04499729,The recruitment site (Rush University Medical Center Collaborative Care Program) redefined their service objectives such that IntelliCare was no longer a good fit.,FALSE,NA
NCT04500418,"Despite multiple efforts, no further patient could be enrolled since 03/05/2021. A continuation of the study is therefore no longer justified",FALSE,NA
NCT04501094,pending approval of amendment,FALSE,NA
NCT04502433,"The enrolment has been extended 2 years but despite the Sponsor's attempts, the current infection status does not permit the identification of eligible patients for the study and to complete it in a reasonable time.",FALSE,NA
NCT04502472,FDA gave emergency use approval to COVID-19 convalescent plasma on 08/24/2020,FALSE,NA
NCT04502914,Lack of subjects enrolled,FALSE,NA
NCT04504435,An adverse event was observed in a single participant that met protocol-defined stopping criteria.,FALSE,NA
NCT04505111,"Modification of the protocolo, new version was created. No patients were enrolled.",FALSE,NA
NCT04505358,Additional nonclinical studies needed,FALSE,NA
NCT04505605,The PI decided to stop the study due to the low number of inclusions.,FALSE,NA
NCT04506099,Lack of study staff,FALSE,NA
NCT04506983,Adjust the plan,FALSE,NA
NCT04508621,Interim Analysis,FALSE,NA
NCT04508647,FDA Clinical Hold,FALSE,NA
NCT04508842,Adjustment plan,FALSE,NA
NCT04508933,Lack of Funding,FALSE,NA
NCT04512261,Enrollment temporarily on hold pending amendment to the protocol.,FALSE,NA
NCT04512794,Company decision,FALSE,NA
NCT04513717,Design change,FALSE,NA
NCT04513964,The project was abandoned.,FALSE,NA
NCT04519086,"CT imaging equipment was upgraded during trial enrollment. Old imaging protocols were no longer compatible with new generation CT. As these were not comparable to previous imaging, study was suspended for analysis and reporting of imaging so far.",FALSE,NA
NCT04520867,PI is leaving the institution,FALSE,NA
NCT04525391,Recommended completion of the study due to SUSAR occurring in other clinical trials conducted with the same drug.,FALSE,NA
NCT04525898,Investigator left institution,FALSE,NA
NCT04526821,The study was interrupted due to the arrival and distribution of the vaccine to hospital workers in Peru,FALSE,NA
NCT04526925,Staffing issues,FALSE,NA
NCT04527588,same study was published from another group,FALSE,NA
NCT04528433,lack of funding,FALSE,NA
NCT04528654,Challenges in recruitment,FALSE,NA
NCT04529460,Funding withdrawn,FALSE,NA
NCT04529499,Study met pre-defined criteria for futility at interim analysis,FALSE,NA
NCT04529980,Limited study participants,FALSE,NA
NCT04531579,Study terminated by the Sponsor.,FALSE,NA
NCT04531592,Study terminated by the Sponsor,FALSE,NA
NCT04533074,due to the COVID-19 pandemic,TRUE,FALSE
NCT04538287,The study has been temporarily suspended to analyze data.,FALSE,NA
NCT04538430,Due to COVID-19 and other factors this study was terminated early and the patients currently enrolled are being used as a small pilot study.,TRUE,FALSE
NCT04539275,DMC recommended early termination of enrollment,FALSE,NA
NCT04539509,Revising study protocol.,FALSE,NA
NCT04539730,Did not acquire funding to pursue study,FALSE,NA
NCT04539873,non-inclusion of patients in the study effectively,FALSE,NA
NCT04540523,Project not funded,FALSE,NA
NCT04540848,Lack of ability to communicate with the study population,FALSE,NA
NCT04541017,Other - Amendment Request,FALSE,NA
NCT04542434,Sponsor asset acquired by another pharma company who opened their own IND for this compound. First Wave Bio never started this study in the US or ex-US.,FALSE,NA
NCT04543383,Pending further data collection and analysis,FALSE,NA
NCT04544267,NA,FALSE,NA
NCT04544735,Awaiting new funding source,FALSE,NA
NCT04545385,Met pre-specified criteria for futility at interim analysis,FALSE,NA
NCT04545853,Due to COVID-19,TRUE,FALSE
NCT04546399,Other - Informed consent corrections needed,FALSE,NA
NCT04547140,Study Stopped for Futility,FALSE,NA
NCT04548791,Company decision (not a safety issue),FALSE,NA
NCT04551157,Unable to recruit during Covid & funding no longer available,TRUE,FALSE
NCT04551183,The study had to be cancelled do to the Covid-19 pandemic,TRUE,FALSE
NCT04551482,Study drug undergoing manufacturing and testing,FALSE,NA
NCT04552704,Terminated early by the Sponsor due to the sponsor change.,FALSE,NA
NCT04555135,Decision made based on Interim Analysis Results,FALSE,NA
NCT04555161,Voluntary enrollment hold,FALSE,NA
NCT04555239,Failure to recruit sufficient numbers due to the pandemic,TRUE,FALSE
NCT04555330,Recruitment too slow,FALSE,NA
NCT04555603,Failed at data quality assurance process before any analyses would be performed,FALSE,NA
NCT04556266,"No patients were enrolled to this study since being open to enrollment. Due to changes in available therapies, there aren't enough people who will be eligible for the study. Therefore, the study was closed.",FALSE,NA
NCT04557696,Resident/fellow feedback indicated study factors made it difficult to participate and busy schedules did not accommodate to consent.,FALSE,NA
NCT04558125,Identification of eligible patients was slower than anticipated.,FALSE,NA
NCT04558489,"This study has withdrawn due to recruitment issues at our pediatric primary care setting. Due to the COVID-19 pandemic and other unforeseen medical absences, the study was unable to recruit participants.",TRUE,FALSE
NCT04561076,Sponsor strategy,FALSE,NA
NCT04561700,Unfunded,FALSE,NA
NCT04563195,Drug unavailable,FALSE,NA
NCT04563221,Funding not approved,FALSE,NA
NCT04563637,Sponsor terminated due to lack of funding,FALSE,NA
NCT04564079,Study is temporarily on hold until lack of consistency in the level of quality observed in the sequencing results of patient samples is resolved.,FALSE,NA
NCT04565249,Study halted and will not resume; participants are no longer being examined or receiving intervention,FALSE,NA
NCT04565392,lack of funding,FALSE,NA
NCT04566965,CARES and institutional funding ended,FALSE,NA
NCT04569318,Study objectives met,FALSE,NA
NCT04569903,Logistic study issues,FALSE,NA
NCT04570501,Discontinuation of drug candidates,FALSE,NA
NCT04572776,To be replaced by a different protocol,FALSE,NA
NCT04573777,Funding Discontinued,FALSE,NA
NCT04574583,Administrative hold,FALSE,NA
NCT04574869,Low probability of enrolling patients prior to expiry of study drug.,FALSE,NA
NCT04575285,"We are in the process of transitioning the study site from one entity to another within Baptist Health South Florida. As such, we are pending to change the study PI and suspending the study until the changes are final.",FALSE,NA
NCT04575610,Study terminated due to lack of enrollment reflecting the decrease in number of COVID infections. There were no safety and/or efficacy concerns involved in the decision to stop enrollment.,FALSE,NA
NCT04576000,Not able to meet recruitment targets,FALSE,NA
NCT04576936,Poor enrollment,FALSE,NA
NCT04577053,"It was discovered during the study that Lyme Disease is a bio warfare weapon made in USA. (See ""Bitten"" by Kris Newby.) The second reason for stopping the study is lack of participant responses, likely due to lack of payment for completing surveys.",FALSE,NA
NCT04577820,Phase 2 Study R2477-FOP-1940 has been withdrawn and the next phase of the development program is being planned,FALSE,NA
NCT04578743,COVID-induced lockdowns.,TRUE,FALSE
NCT04579081,This study has not been started. The Sponsor has decided not to pursue this study.,FALSE,NA
NCT04580004,Lack of personnel to run the study.,FALSE,NA
NCT04580836,A study with 0 ACTUAL Enrollment must have Overall Recruitment Status specified as Withdrawn,FALSE,NA
NCT04582318,"Due to the rapidly changing therapeutic landscape in the COVID-19 space and an assessment of unmet medical need, Part 2 of the study was cancelled (per protocol Section 4.3). Meanwhile, Part 1 of the study was completed.",FALSE,NA
NCT04583280,Janssen made the strategic decision to discontinue the DAISY study. This decision is not based on any safety concerns.,FALSE,NA
NCT04585724,Closed due to low (0) accrual,FALSE,NA
NCT04586920,Study is suspended due to safety review.,FALSE,NA
NCT04589260,The Sponsor has decided to stop the study due to business reasons. Study was terminated before initiation of part C and D (Decision to not proceed with Parts C and D was not for safety reasons and do not impact the overall risk benefit of the IMP.),FALSE,NA
NCT04589949,vaccination uptake 80% in the target population/new COVID variant,FALSE,NA
NCT04590274,Investigative Team no longer interested,FALSE,NA
NCT04591002,"Further consultation is required, we plan to submit it again as a new project and proceed.",FALSE,NA
NCT04591925,Interim analysis,FALSE,NA
NCT04592406,delay,FALSE,NA
NCT04593914,Covid-19,TRUE,FALSE
NCT04594395,Study never initiated in Cambodia,FALSE,NA
NCT04595721,Resident did not have sufficient time to start study before graduating and leaving institution,FALSE,NA
NCT04597684,Enrollment volume below acceptable accrual rate.,FALSE,NA
NCT04597892,delay,FALSE,NA
NCT04598516,delay,FALSE,NA
NCT04599634,Placed on hold,FALSE,NA
NCT04601103,Device Deficiency,FALSE,NA
NCT04602507,Lack of severe COVID-19 cases in the place of study,FALSE,NA
NCT04603261,delayed,FALSE,NA
NCT04603742,Funding did not go through,FALSE,NA
NCT04604262,"Recruitment difficulties (due to Covid), no difference found between study arms",TRUE,FALSE
NCT04604340,insufficient enrolment-radial access for neuroangiography is now accepted as clinical standard.,FALSE,NA
NCT04604561,Issues with Smart Clip system,FALSE,NA
NCT04604821,"PI decided to pursue the same aims using a different methodology, specifically a single-case experimental design, also called N-of-1 Trial to answer research questions after consultation with research mentors and consultants.",FALSE,NA
NCT04605744,the investigators were unable to recruit a sufficient number of participants,FALSE,NA
NCT04607252,"Our clinical trial NCT03241888 showed LNG-IUS had a better treatment efficacy than Megestrol Acetate (MA) alone. The median CR time for MA group, LNG-IUS group and MA plus LNG-IUS group was 7.0±0.3 months, 4.4±1.0 months and 5.7±1.2 months.",FALSE,NA
NCT04607642,Will be conducted as a different study with different sponsorship,FALSE,NA
NCT04607876,Study not funded.,FALSE,NA
NCT04608266,Scientific committee decision due SARS-CoV2 pandemic evolution with a decrease in inclusions and widespread distribution of vaccines,FALSE,NA
NCT04611048,"Due to covid, the recruitment plan was disrupted and recruitment is on hold for a undetermined period of time.",TRUE,FALSE
NCT04611139,Salarius discontinued support,FALSE,NA
NCT04611633,Due to COVID pandemic not feasible to include patients for this study,TRUE,FALSE
NCT04614753,IRB,FALSE,NA
NCT04615039,Site selection process has been revisited,FALSE,NA
NCT04615208,due to complete lack of cooperation from Winnipeg Health authorities we were not able to recruit and enrolled any participant. We needed to recruit from visitors to testing stations and we were never allowed to do that.,FALSE,NA
NCT04615689,"Because of the covid 19 pandemic, no patients were enrolled.",TRUE,FALSE
NCT04616079,Sponsor decision,FALSE,NA
NCT04616105,Sponsor decision,FALSE,NA
NCT04616248,implementation issues,FALSE,NA
NCT04616534,Unacceptable Toxicity,FALSE,NA
NCT04616560,Other - Stage 1 has met accrual,FALSE,NA
NCT04616651,Low accrual,FALSE,NA
NCT04619693,Difficulty of recruitment with the increase of the vaccination against COVID19,FALSE,NA
NCT04619706,Difficulties recruiting new subjects,FALSE,NA
NCT04620941,"Due to the covid pandemic, I was only assigned to the covid intensive care unit.",TRUE,FALSE
NCT04625764,"Due to Corona pandemic, planned ammount of enrolled patient could not be reached, protocol section ""Early termination of the study"" - criterion ""Difficulties in recruiting patients"" is fully met->recruitment period will not be extended",TRUE,FALSE
NCT04627142,Sponsor decision,FALSE,NA
NCT04627831,Internal decision,FALSE,NA
NCT04629534,"low enrollment, lack of funding",FALSE,NA
NCT04631029,Scheduled Interim Monitoring,FALSE,NA
NCT04631120,The study was never started and the PI is retiring.,FALSE,NA
NCT04631211,Administrative review,FALSE,NA
NCT04633239,Other - To review agent toxicities,FALSE,NA
NCT04633837,Left employment with job and study site,FALSE,NA
NCT04634799,Enrollment challenges,FALSE,NA
NCT04635683,PI Decision,FALSE,NA
NCT04637555,CLCZ696G2301E1 extension study did not start as the core study (CLCZ696G2301) did not meet the primary endpoint.,FALSE,NA
NCT04639661,Challenges with recruiting patients during the COVID-19 pandemic.,TRUE,FALSE
NCT04639960,Difficulties in recruitment of participants and end of funding,FALSE,NA
NCT04641000,The BLOOM-LTFU study has evolved into the ongoing BLOOM-PCS Study (REB20-1442).,FALSE,NA
NCT04641273,Lack of efficacy,FALSE,NA
NCT04641702,"Study is temporarily suspended pending personnel changes and continuing review IRB approval, etc.",FALSE,NA
NCT04642014,The main reasons for the premature termination of the study are the inability to reliably assess the effectiveness of therapy due to the emergence of new variants of SARS-CoV-2 and reports of the lack of benefits of using plasma in previous studies.,FALSE,NA
NCT04643860,No patients arruoled,FALSE,NA
NCT04643886,no further benefit,FALSE,NA
NCT04644549,study terminated following strategic portfolio and R&D alignment,FALSE,NA
NCT04645784,Less participants than required,FALSE,NA
NCT04647058,No participants enrolled.,FALSE,NA
NCT04647084,The investigators were unable to begin work on this study.,FALSE,NA
NCT04648319,pharma company decision to withdraw the financial and IMP support,FALSE,NA
NCT04648826,Pending approval of amendment,FALSE,NA
NCT04649060,The sponsor decided to terminate the study following an FDA request of a partial clinical hold.,FALSE,NA
NCT04649515,Low recruitment rate,FALSE,NA
NCT04650217,Study temporarily suspended by NIMH,FALSE,NA
NCT04650607,another clinical trial declaration will be done,FALSE,NA
NCT04651387,No Patients enrolled,FALSE,NA
NCT04652414,Limited enrollment due to the COVID-19 pandemic.,TRUE,FALSE
NCT04653038,rapid changes in the treatment mode of melanoma worldwide and in China and the development strategy change,FALSE,NA
NCT04653389,The treatment efficacy was not satisfactory.,FALSE,NA
NCT04653584,"Administrative problems, the ANSM denied the request to extend the use of the study's budget",FALSE,NA
NCT04654130,"Due to challenges with the COVID-19 pandemic, our team has had to prioritize certain studies, which means we can no longer pursue this study at our site.",TRUE,FALSE
NCT04655261,Lack of Recruitment,FALSE,NA
NCT04656275,on hold for potential safety reasons,FALSE,NA
NCT04656691,"In April 2021 FDA revoked the Emergency Use Authorization after determining that the known and potential benefits of bamlanivimab, when administered alone, no longer outweigh the known and potential risks for its authorized use.",FALSE,NA
NCT04660045,Company supplying drug/funding ceased support.,FALSE,NA
NCT04660331,Study is currently on hold for recruitment for Aim 2.,FALSE,NA
NCT04664075,"In the process of securing more funding, which if unsuccessful, will terminate the overall study.",FALSE,NA
NCT04665115,"Permanently closed 11/19/201. The widespread availability of COVID vaccination, the projected decline in infection rates, and the increasing use of non-ibrutinib containing BTKi therapy, we have not been able to get support for this study",FALSE,NA
NCT04669288,study drug is temporarily unavailable,FALSE,NA
NCT04670484,"Due to the cdc and institutional guidelines, study was never started and withdrawn without any enrollment of subjects.",FALSE,NA
NCT04671355,Continuing delays due to COVID-19 pandemic,TRUE,FALSE
NCT04672876,Trial funding no longer available.,FALSE,NA
NCT04675489,Difficulty in recruiting,FALSE,NA
NCT04676555,"study was terminated due to multiple delays experienced, relating to the challenging setting of the COVID-19 pandemic.",TRUE,FALSE
NCT04677361,"Grantor shifted focus in disease, funding was stopped",FALSE,NA
NCT04678947,Original investigator left the university,FALSE,NA
NCT04679233,"PI has withdrawn from the program, the study never started.",FALSE,NA
NCT04683224,Study was withdrawn due to redesign of the protocol.,FALSE,NA
NCT04685759,Limited candidate pool,FALSE,NA
NCT04685902,Staffing issues,FALSE,NA
NCT04688541,"Consequence of COVID-19 pandemic all staff working on this study were moved elsewhere and never returned to complete this work. Full RCT 'CADET' looking into Optitip use now taking place, so this pilot work is no longer required.",TRUE,FALSE
NCT04688749,Since 2020 due to COVID-19,TRUE,FALSE
NCT04691869,We were not able to complete the study due to COVID restrictions and never enrolled any participants.,TRUE,FALSE
NCT04691999,The PI is leaving Duke for a position in another state.,FALSE,NA
NCT04692389,difficulties in patients recruitment,FALSE,NA
NCT04694560,Lack of potential participants given the other treatment options currently available to people,FALSE,NA
NCT04697290,Plan adjustment,FALSE,NA
NCT04697693,Unable to recruit participants in a timely fashion due to COVID pandemic,TRUE,FALSE
NCT04698057,No enrolment due to Covid-19,TRUE,FALSE
NCT04698369,The study PI resigned,FALSE,NA
NCT04700267,Study stopped on business grounds,FALSE,NA
NCT04700280,Study was terminated based on Sponsor decision,FALSE,NA
NCT04701684,"Study temporarily halted, due to investigational device event which is further investigated until solution. This is not related to an adverse event.",FALSE,NA
NCT04702217,This study has been cancelled due to the pandemic and we are planning on starting a similar study hopefully next year.,FALSE,NA
NCT04704843,Study terminated. Sponsor decision.,FALSE,NA
NCT04705623,Due to Covid-19,TRUE,FALSE
NCT04705844,study withdrawn prior to screening subjects,FALSE,NA
NCT04706520,study sponsor ended due to recruitment issues,FALSE,NA
NCT04707222,Error while entering Principal investigator and sponsor. Was approved under another number NCT05024188,FALSE,NA
NCT04708470,Amending protocol to update drug information.,FALSE,NA
NCT04708977,The patient population is too low to conduct the study in a feasible and meaningful amount of time.,FALSE,NA
NCT04708990,the research sponsors stopped further funding due to a planning of a multi-center trial,FALSE,NA
NCT04709042,no more medical device implantation,FALSE,NA
NCT04712071,Due to the COVID pandemic we could not enroll more than one subject before funding was ending.,TRUE,FALSE
NCT04713202,Funder decision,FALSE,NA
NCT04713241,PI left,FALSE,NA
NCT04713267,Difficulties recruiting participants,FALSE,NA
NCT04715243,NA,FALSE,NA
NCT04716959,Study recommended for closure,FALSE,NA
NCT04717453,Sponsor's Decision,FALSE,NA
NCT04728646,Due to difficulty enrolling subjects whom had not meet the inclusion criteria,FALSE,NA
NCT04729296,Withdrawn due to COVID-19 related clinical limitations,TRUE,FALSE
NCT04730804,Program is undergoing further evaluation,FALSE,NA
NCT04731298,new development plan,FALSE,NA
NCT04732195,Study is temporarily suspended due to delays in patch manufacturing and testing and awaiting further regulatory guidance.,FALSE,NA
NCT04734860,A different study will be conducted.,FALSE,NA
NCT04735185,Awaiting sponsor and FDA feedback,FALSE,NA
NCT04736017,To optimize technical interfaces of the MD that will result in more stable data transfers and remote monitoring of the device function and reduce additional efforts of patients/team members that occurred so far (e.g. repeated technical set-ups).,FALSE,NA
NCT04737174,Lack of identifiable patients,FALSE,NA
NCT04738175,A different study will be conducted.,FALSE,NA
NCT04739449,Since the vaccine there are no COVID 19 cases in proposed study sites.,FALSE,NA
NCT04739839,Lack of responders,FALSE,NA
NCT04741048,Sponsor decided to cancel the study prior to any subjects being enrolled/consented due to the lack of CMS coverage and an internal staffing shortage.,FALSE,NA
NCT04741204,Limited staff to carry out study,FALSE,NA
NCT04745585,Adverse event,FALSE,NA
NCT04746560,"Haemonetics, the company that manages the TEG device, has given a negative answer as to the continuation of the study. For technical and internal reasons, they will take over the device.",FALSE,NA
NCT04748289,Feasilibilty,FALSE,NA
NCT04748588,Equipoise requirement no longer met. May resume with alternative design.,FALSE,NA
NCT04751383,Other - Amendment Request,FALSE,NA
NCT04753957,Difficulty with endometrial sample collection. New study design to be prospective observational to validate reliable methods of endometrial sampling at time of c-section.,FALSE,NA
NCT04754815,Logistical challenges primarily due to COVID led to delay in starting the study and now is not felt to be clinically relevant.,TRUE,FALSE
NCT04757090,Insufficient staff,FALSE,NA
NCT04758949,Sponsor Decision,FALSE,NA
NCT04759066,Primary investigator moved to a new institution.,FALSE,NA
NCT04760873,Transferring trial to new institution and needs to be reviewed/approved before enrolling new participants.,FALSE,NA
NCT04760938,Failure of comparison group to provide adequate comparison and appropriate comparison,FALSE,NA
NCT04761835,Withdrawn in IRB,FALSE,NA
NCT04762875,This study was voluntarily terminated due to a business decision not to proceed and not due to any safety issue,FALSE,NA
NCT04764097,Lack of funding and similar competing study being conducted in Europe.,FALSE,NA
NCT04764864,No financing,FALSE,NA
NCT04765423,Poor patient accrual,FALSE,NA
NCT04766476,Business objectives have changed,FALSE,NA
NCT04768478,there was no funding to begin the study,FALSE,NA
NCT04769453,"Sponsor-initiated, suspension of study due to modification of key parameters.",FALSE,NA
NCT04769518,Interim analysis complete; ceased on statistical advice,FALSE,NA
NCT04771351,A different study will be conducted.,FALSE,NA
NCT04772755,"Due to increased staffing demands resulting from COVID-19 and influenza vaccine studies, enrollment in this study has been temporarily paused.",FALSE,NA
NCT04773197,Low accrual,FALSE,NA
NCT04778566,Recent discovery of a novel assay that is more likely to be beneficial for patients with Lynch Syndrome. Investing into current version of Cologuard test would provide little clinical benefit.,FALSE,NA
NCT04780893,New trial opportunity in the USA.,FALSE,NA
NCT04781283,The PI chose not to start the study.,FALSE,NA
NCT04782661,Program terminated prior to enrolling subjects,FALSE,NA
NCT04782700,Due to recruitment we decided to withdraw the study.,FALSE,NA
NCT04783233,Physician left practice.,FALSE,NA
NCT04786236,"The HVAD, which is the device to which the control algorithms are applied, was discontinued by the manufacturer.",FALSE,NA
NCT04786808,Not enough participants recruited (about 30% at october 2021).,FALSE,NA
NCT04787133,Suspended,FALSE,NA
NCT04789304,Suspended to follow up safety data for further evaluation.,FALSE,NA
NCT04790773,Unable to continue due to low enrollment and lack of resources.,FALSE,NA
NCT04790916,A lack of efficacy was seen with RO7049665 in a study of ulcerative colitis. This reduces the likelihood that the drug is effective in autoimmune hepatitis.,FALSE,NA
NCT04791319,Premature Termination due to Interim Analysis (100 patients at Week 16) meeting futility.,FALSE,NA
NCT04794205,Delayed project onset; PI determined pilot data could be collected at a later date.,FALSE,NA
NCT04795583,Funding Issues,FALSE,NA
NCT04797026,Study terminated due to difficulties enrolling given skilled nursing facility staff shortages,FALSE,NA
NCT04799210,Device performance was not as anticipated.,FALSE,NA
NCT04799392,FDA will not authorize COVID-19 Ab tests for use over-the-counter.,FALSE,NA
NCT04799990,Strategic considerations,FALSE,NA
NCT04800523,Similar study already completed,FALSE,NA
NCT04801810,"This study was registered in conjunction with a submitted R01. To address reviewer comments, the study was changed substantially for resubmission. A new study has been registered (NCT05289310) that aligns with the funded R01.",FALSE,NA
NCT04802161,Other - Clinical hold,FALSE,NA
NCT04802538,Sponsor decided to terminate study due to insufficient recruitment.,FALSE,NA
NCT04803227,Unforeseeable difficulties in recruiting patients. There were no reported serious adverse events.,FALSE,NA
NCT04803591,Not approved by Ethics Commettee,FALSE,NA
NCT04805840,Difficulty with recruitment.,FALSE,NA
NCT04809012,Intended to be replaced with another Protocol,FALSE,NA
NCT04809623,Screening/enrollment paused pending evaluation of preliminary preclinical findings.,FALSE,NA
NCT04810208,Strategic decision,FALSE,NA
NCT04812769,Principal Investigator is taking a leave of absence. Study terminated.,FALSE,NA
NCT04814810,Research model determined to be ineffective for capturing machine-learning appropriate data,FALSE,NA
NCT04817670,Reassessing study design,FALSE,NA
NCT04818645,This study is withdrawn as the study will not be continued under the current title nor protocol.,FALSE,NA
NCT04818814,Lack of funding,FALSE,NA
NCT04819178,Withdrawel of approvement of Dapagliflozin to type 1 diabetes,FALSE,NA
NCT04820491,Lack of enrollment,FALSE,NA
NCT04820842,"A safety signal has emerged in Phase 2 studies of TAK-994. As an immediate precautionary measure, Takeda has suspended dosing of patients and has decided to stop Phase 2 studies early.",FALSE,NA
NCT04820894,Feasibility,FALSE,NA
NCT04821219,study PI no longer at Institution,FALSE,NA
NCT04821531,COVID patients admitted to the hospital during the study dates did NOT have the criteria to enter the study(i.e they were too medically unstable) or their hospital stay was too short to conduct a before and after assessment,FALSE,NA
NCT04822168,This study was not implemented due to. change in study site and scope.,FALSE,NA
NCT04826029,No longer feasible because of new recommendations (RPC St Paul de Vence) which advocate the performance of systematic imaging in addition to CA 125 in patients treated in first line maintenance in order not to ignore a relapse (2021).,FALSE,NA
NCT04826315,"Study halted prematurely, prior to enrollment of first participant",FALSE,NA
NCT04828837,"Due to the SARS-CoV-2 pandemic in Taiwan in 2021/05, and then recruitment was stopped under the government epidemic prevention policy.",TRUE,FALSE
NCT04829474,recruitment is insufficient and the current context does not allow satisfactory data collection,FALSE,NA
NCT04830007,Investigator coordinatoor left the site and the trial,FALSE,NA
NCT04831502,Business decision,FALSE,NA
NCT04831827,Insufficient study resources and change in practice.,FALSE,NA
NCT04832139,This study has been paused while the sponsor investigates an important medical event that occurred in one healthy volunteer participant.,FALSE,NA
NCT04832438,Replaced by NCT05010629,FALSE,NA
NCT04832516,sponsor decision,FALSE,NA
NCT04835168,The closure of the study is driven by the decision to redesign the study protocol for future studies.,FALSE,NA
NCT04835714,Sponsor decision,FALSE,NA
NCT04837976,Recruitment for the first stage has been completed. However the research team no longer has the staff or resources to complete stage 2 of the research.,FALSE,NA
NCT04840472,Logistics,FALSE,NA
NCT04841122,Study was terminated after 6 months due to recruitment and data collection challenges.,FALSE,NA
NCT04841512,COVID - Lack of recruitment,TRUE,FALSE
NCT04843722,The sponsor has changed the development plans which is not for safety reasons.,FALSE,NA
NCT04844307,Upon further review it has come to the PI's attention that the study may want no longer be very effective since most of our Covid patients are being discharged pretty quickly now that the treatments are so effective.,FALSE,NA
